Age,Attrition,BusinessTravel,DailyRate,DailyRate_capped,DailyRate_z,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,HourlyRate_capped,HourlyRate_z,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyIncome_capped,MonthlyIncome_z,MonthlyIncome_isOutlier,MonthlyRate,MonthlyRate_capped,MonthlyRate_z,NumCompaniesWorked,NumCompaniesWorked_capped,NumCompaniesWorked_z,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TotalWorkingYears_capped,TotalWorkingYears_z,TrainingTimesLastYear,WorkLifeBalance,SatisfactionIndex,YearsAtCompany,YearsAtCompany_capped,YearsAtCompany_z,TenureRatio,YearsInCurrentRole,YearsInCurrentRole_capped,YearsInCurrentRole_z,YearsSinceLastPromotion,YearsSinceLastPromotion_capped,YearsSinceLastPromotion_z,YearsWithCurrManager,YearsWithCurrManager_capped,YearsWithCurrManager_z
59,No,Travel_Rarely,715,715,-0.21681221100115777,Research & Development,2,3,Life Sciences,3,Female,69,69,0.1529233212353812,2,4,Manufacturing Director,4,Single,13726,13726,1.5342257884414774,0,21829,21829,1.0559317957063343,3,3.0,0.12281890107805317,Yes,13,3,1,0,30,28.5,2.2131977071571027,4,3,2.75,5,5,-0.32778177109816264,0.16666666666666666,3,3.0,-0.339278280066091,4,4.0,0.5623845176139496,3,3.0,-0.31476636939512276
37,Yes,Travel_Rarely,1141,1141,0.8389260626423436,Research & Development,11,2,Medical,1,Female,61,61,-0.24059489675864865,1,2,Healthcare Representative,2,Married,4777,4777,-0.36659879689115243,0,14382,14382,0.009679498452627519,5,5.0,0.9234565269617766,No,15,3,1,0,15,15.0,0.4781535221523871,2,1,1.25,1,1,-0.9806804209460626,0.06666666666666667,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
55,No,Travel_Frequently,135,135,-1.6542023488256432,Research & Development,18,4,Medical,3,Male,62,62,-0.19140511950939493,3,2,Healthcare Representative,2,Married,6385,6385,-0.02504935748844053,0,12992,12992,-0.1856059444347973,3,3.0,0.12281890107805317,Yes,14,3,4,2,17,17.0,0.7351971051160486,3,3,3.0,8,8,0.1618922162877623,0.47058823529411764,7,7.0,0.7647373736526294,6,6.0,1.1830340978496,7,7.0,0.8062670961106719
41,No,Non-Travel,247,247,-1.3766373566940184,Research & Development,7,1,Life Sciences,2,Female,55,55,-0.5357335602541711,1,5,Research Director,3,Divorced,19973,16581,2.140645968475521,1,20284,20284,0.8388699185400961,1,1.0,-0.6778187248056703,No,22,4,2,2,21,21.0,1.2492842710433718,3,3,2.5,21,18,1.794138840907512,1.0,16,14.5,2.8347667243752306,5,5.0,0.8727093077317748,10,10.0,1.6470421952400178
38,No,Travel_Rarely,1035,1035,0.5762306236606273,Sales,3,4,Life Sciences,2,Male,42,42,-1.1752006644944695,3,2,Sales Executive,4,Single,6861,6861,0.0760560735785314,0,4981,4981,-1.3110963638385096,8,8.0,2.124412965787362,Yes,12,3,3,0,19,19.0,0.9922406880797102,1,3,3.0,1,1,-0.9806804209460626,0.05263157894736842,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
26,Yes,Non-Travel,265,265,-1.332028697244293,Sales,29,2,Medical,2,Male,79,79,0.6448210937279185,1,2,Sales Executive,1,Single,4969,4969,-0.3258167742759032,0,21813,21813,1.0536839057162632,8,8.0,2.124412965787362,No,18,3,4,0,7,7.0,-0.5500208097022591,6,3,2.5,2,2,-0.8174557584840876,0.2857142857142857,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,2,2.0,-0.5950247357715714
52,Yes,Travel_Rarely,266,266,-1.3295504383859749,Sales,2,1,Marketing,1,Female,57,57,-0.4373540057556636,1,5,Manager,4,Married,19845,16581,2.140645968475521,1,25846,25846,1.6202926763385541,1,1.0,-0.6778187248056703,No,15,3,4,1,33,28.5,2.2131977071571027,3,3,3.0,32,18,1.794138840907512,0.9696969696969697,14,14.0,2.6967647676603903,6,6.0,1.1830340978496,9,9.0,1.3667838288635692
44,No,Travel_Rarely,1448,1448,1.5997515321459936,Sales,28,3,Medical,4,Female,53,53,-0.6341131147526785,4,4,Sales Executive,4,Married,13320,13320,1.4479888031196484,0,11737,11737,-0.3619248155309974,3,3.0,0.12281890107805317,Yes,18,3,3,1,23,23.0,1.5063278540070333,2,3,3.5,12,12,0.8147908661356622,0.5217391304347826,11,11.0,1.8687530273713497,11,7.5,1.6485212830263376,11,11.0,1.9273005616164665
50,No,Non-Travel,145,145,-1.6294197602424623,Sales,1,3,Life Sciences,4,Female,95,95,1.4318575297159781,3,2,Sales Executive,3,Married,6347,6347,-0.03312079946437527,0,24920,24920,1.4901960431631907,0,0.0,-1.078137537747532,No,12,3,1,1,19,19.0,0.9922406880797102,3,3,2.75,18,18,1.794138840907512,0.9473684210526315,7,7.0,0.7647373736526294,0,0.0,-0.6789146428573514,13,13.0,2.4878172943693637
36,Yes,Travel_Rarely,885,885,0.20449179491291553,Research & Development,16,4,Life Sciences,3,Female,43,43,-1.1260108872452157,4,1,Laboratory Technician,1,Single,2743,2743,-0.7986333489714484,0,8269,8269,-0.8491549708789033,1,1.0,-0.6778187248056703,No,16,3,3,0,18,18.0,0.8637188965978794,1,3,2.5,17,17,1.6309141784455372,0.9444444444444444,13,13.0,2.42076085423071,15,7.5,1.6485212830263376,14,14.0,2.7680756607458123
39,No,Travel_Frequently,945,945,0.35318732641200024,Research & Development,22,3,Medical,4,Female,82,82,0.7923904254756797,3,3,Manufacturing Director,1,Single,10880,10880,0.9297172657175233,0,5083,5083,-1.2967660651518065,1,1.0,-0.6778187248056703,Yes,13,3,3,0,21,21.0,1.2492842710433718,2,3,2.75,21,18,1.794138840907512,1.0,6,6.0,0.48873346022294933,2,2.0,-0.058265062621700905,8,8.0,1.0865254624871206
33,No,Non-Travel,1038,1038,0.5836654002355814,Sales,8,1,Life Sciences,2,Female,88,88,1.0875290889712022,2,1,Sales Representative,4,Single,2342,2342,-0.8838083024543386,0,21437,21437,1.000858490949593,0,0.0,-1.078137537747532,No,19,3,4,0,3,3.0,-1.0641079756295821,2,2,3.0,2,2,-0.8174557584840876,0.6666666666666666,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,2,2.0,-0.5950247357715714
45,No,Travel_Rarely,1234,1234,1.0694041364659248,Sales,11,2,Life Sciences,4,Female,90,90,1.1859086434697095,3,4,Manager,4,Married,17650,16581,2.140645968475521,1,5404,5404,-1.2516677722260057,3,3.0,0.12281890107805317,No,13,3,2,1,26,26.0,1.8918932284525256,4,4,3.5,9,9,0.32511687874973727,0.34615384615384615,3,3.0,-0.339278280066091,1,1.0,-0.3685898527395261,1,1.0,-0.8752831021480201
32,No,Non-Travel,1109,1109,0.759621779176165,Research & Development,29,4,Medical,4,Female,69,69,0.1529233212353812,3,1,Laboratory Technician,3,Single,4025,4025,-0.526328385467545,0,11135,11135,-0.44650167640742167,9,8.5,2.324572372258293,No,12,3,2,0,10,10.0,-0.16445543525676679,2,3,3.0,8,8,0.1618922162877623,0.8,7,7.0,0.7647373736526294,7,7.0,1.493358887967425,7,7.0,0.8062670961106719
34,No,Travel_Rarely,216,216,-1.453463381301879,Sales,1,4,Marketing,2,Male,75,75,0.4480619847309036,4,2,Sales Executive,4,Divorced,9725,9725,0.684387910922665,0,12278,12278,-0.2859180352417191,0,0.0,-1.078137537747532,No,11,3,4,1,16,16.0,0.6066753136342179,2,2,3.0,15,15,1.3044648535215873,0.9375,1,1.0,-0.8912861069254512,0,0.0,-0.6789146428573514,9,9.0,1.3667838288635692
59,No,Travel_Rarely,1089,1089,0.7100566020098035,Sales,1,2,Technical Degree,2,Male,66,66,0.005353989487620002,3,3,Manager,4,Married,11904,11904,1.1472213863321856,0,11038,11038,-0.4601295094722276,3,3.0,0.12281890107805317,Yes,14,3,3,1,14,14.0,0.3496317306705563,1,1,2.5,6,6,-0.1645571086361877,0.42857142857142855,4,4.0,-0.06327436663641088,0,0.0,-0.6789146428573514,4,4.0,-0.03450800301867408
45,No,Travel_Rarely,788,788,-0.03589931434393807,Human Resources,24,4,Medical,2,Male,36,36,-1.470339327989992,3,1,Human Resources,2,Single,2177,2177,-0.9188553531393184,0,8318,8318,-0.8422708077843106,1,1.0,-0.6778187248056703,No,16,3,1,0,6,6.0,-0.6785426011840899,3,3,2.0,6,6,-0.1645571086361877,1.0,3,3.0,-0.339278280066091,0,0.0,-0.6789146428573514,4,4.0,-0.03450800301867408
53,No,Travel_Frequently,124,124,-1.681463196267142,Sales,2,3,Marketing,3,Female,38,38,-1.3719597734914843,2,3,Sales Executive,2,Married,7525,7525,0.21709390178960147,0,23537,23537,1.295894052146422,2,2.0,-0.27749991186380857,No,12,3,1,1,30,28.5,2.2131977071571027,2,3,2.25,15,15,1.3044648535215873,0.5,7,7.0,0.7647373736526294,6,6.0,1.1830340978496,12,12.0,2.207558927992915
36,Yes,Travel_Rarely,660,660,-0.35311644820865207,Research & Development,15,3,Other,1,Male,81,81,0.743200648226426,3,2,Laboratory Technician,3,Divorced,4834,4834,-0.3544916339272503,0,7858,7858,-0.9068976449988542,7,7.0,1.7240941528455003,No,14,3,2,1,9,9.0,-0.29297722673859755,3,2,2.0,1,1,-0.9806804209460626,0.1111111111111111,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
26,Yes,Travel_Frequently,342,342,-1.141202765153801,Research & Development,2,3,Life Sciences,1,Male,57,57,-0.4373540057556636,3,1,Research Scientist,1,Married,2042,2042,-0.9475302127906655,0,15346,15346,0.1451148703544099,6,6.0,1.3237753399036383,Yes,14,3,2,1,6,6.0,-0.6785426011840899,2,3,1.75,3,3,-0.6542310960221126,0.5,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
34,No,Travel_Rarely,1333,1333,1.3147517634394146,Sales,10,4,Life Sciences,3,Female,87,87,1.0383393117219484,3,1,Sales Representative,3,Married,2220,2220,-0.9097218793244449,0,18410,18410,0.5755858034530211,1,1.0,-0.6778187248056703,Yes,19,3,4,1,1,1.0,-1.3211515585932438,2,3,3.25,1,1,-0.9806804209460626,1.0,1,1.0,-0.8912861069254512,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
28,No,Travel_Rarely,1144,1144,0.8463608392172978,Sales,10,1,Medical,4,Male,74,74,0.39887220748164987,3,1,Sales Representative,2,Married,1052,1052,-1.157812516900544,0,23384,23384,1.2743986041163673,1,1.0,-0.6778187248056703,No,22,4,2,0,1,1.0,-1.3211515585932438,5,3,2.75,1,1,-0.9806804209460626,1.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
38,No,Travel_Frequently,1186,1186,0.9504477112666571,Research & Development,3,4,Other,3,Male,44,44,-1.0768211099959621,3,1,Research Scientist,3,Married,2821,2821,-0.7820656522840035,0,2997,2997,-1.5898347226073233,3,3.0,0.12281890107805317,No,16,3,1,1,8,8.0,-0.42149901822042835,2,3,2.5,2,2,-0.8174557584840876,0.25,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,2,2.0,-0.5950247357715714
50,No,Travel_Rarely,1464,1464,1.6394036738790827,Research & Development,2,4,Medical,2,Male,62,62,-0.19140511950939493,3,5,Research Director,3,Married,19237,16581,2.140645968475521,1,12853,12853,-0.2051344887235398,2,2.0,-0.27749991186380857,Yes,11,3,4,1,29,28.5,2.2131977071571027,2,2,2.75,8,8,0.1618922162877623,0.27586206896551724,1,1.0,-0.8912861069254512,7,7.0,1.493358887967425,7,7.0,0.8062670961106719
37,No,Travel_Rarely,124,124,-1.681463196267142,Research & Development,3,3,Other,4,Female,35,35,-1.5195291052392457,3,2,Healthcare Representative,2,Single,4107,4107,-0.5089110633089491,0,13848,13848,-0.06534382996599468,3,3.0,0.12281890107805317,No,15,3,1,0,8,8.0,-0.42149901822042835,3,2,2.25,4,4,-0.4910064335601377,0.5,3,3.0,-0.339278280066091,0,0.0,-0.6789146428573514,1,1.0,-0.8752831021480201
40,No,Travel_Rarely,300,300,-1.2452896372031603,Sales,26,3,Marketing,3,Male,74,74,0.39887220748164987,3,2,Sales Executive,1,Married,8396,8396,0.4020998481327371,0,22217,22217,1.110443127965558,1,1.0,-0.6778187248056703,No,14,3,2,1,8,8.0,-0.42149901822042835,3,2,2.0,7,7,-0.0013324461742127045,0.875,7,7.0,0.7647373736526294,7,7.0,1.493358887967425,5,5.0,0.2457503633577746
26,No,Travel_Frequently,921,921,0.29370911381236636,Research & Development,1,1,Medical,1,Female,66,66,0.005353989487620002,2,1,Research Scientist,3,Divorced,2007,2007,-0.954964435663237,0,25265,25265,1.5386661710740983,1,1.0,-0.6778187248056703,No,13,3,3,2,5,5.0,-0.8070643926659207,5,3,2.5,5,5,-0.32778177109816264,1.0,3,3.0,-0.339278280066091,1,1.0,-0.3685898527395261,3,3.0,-0.31476636939512276
46,No,Travel_Rarely,430,430,-0.9231159856218101,Research & Development,1,4,Medical,4,Male,40,40,-1.273580218992977,3,5,Research Director,4,Divorced,19627,16581,2.140645968475521,1,21445,21445,1.0019824359446285,9,8.5,2.324572372258293,No,17,3,4,2,23,23.0,1.5063278540070333,0,3,3.75,2,2,-0.8174557584840876,0.08695652173913043,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,2,2.0,-0.5950247357715714
54,No,Travel_Rarely,1082,1082,0.6927087900015769,Sales,2,4,Life Sciences,3,Female,41,41,-1.2243904417437232,2,3,Sales Executive,3,Married,10686,10686,0.8885104303666986,0,8392,8392,-0.8318743165802319,6,6.0,1.3237753399036383,No,11,3,2,1,13,13.0,0.22110993918872554,4,3,2.75,9,9,0.32511687874973727,0.6923076923076923,4,4.0,-0.06327436663641088,7,7.0,1.493358887967425,0,0.0,-1.1555414685244687
56,No,Travel_Frequently,1240,1240,1.0842736896158334,Research & Development,9,3,Medical,1,Female,63,63,-0.14221534226014118,3,1,Research Scientist,3,Married,2942,2942,-0.7563644817816849,0,12154,12154,-0.30333918266476995,2,2.0,-0.27749991186380857,No,19,3,2,1,18,18.0,0.8637188965978794,4,3,2.25,5,5,-0.32778177109816264,0.2777777777777778,4,4.0,-0.06327436663641088,0,0.0,-0.6789146428573514,3,3.0,-0.31476636939512276
36,No,Travel_Rarely,796,796,-0.016073243477393438,Research & Development,12,5,Medical,4,Female,51,51,-0.732492669251186,2,3,Manufacturing Director,4,Single,8858,8858,0.5002315900506804,0,15669,15669,0.1904941495289698,0,0.0,-1.078137537747532,No,11,3,2,0,15,15.0,0.4781535221523871,2,2,3.0,14,14,1.1412401910596122,0.9333333333333333,8,8.0,1.0407412870823096,7,7.0,1.493358887967425,8,8.0,1.0865254624871206
55,No,Non-Travel,444,444,-0.888420361605357,Research & Development,2,1,Medical,3,Male,40,40,-1.273580218992977,2,4,Manager,1,Single,16756,16581,2.140645968475521,1,17323,17323,0.42286977725256736,7,7.0,1.7240941528455003,No,15,3,2,0,31,28.5,2.2131977071571027,3,4,2.5,9,9,0.32511687874973727,0.2903225806451613,7,7.0,0.7647373736526294,6,6.0,1.1830340978496,2,2.0,-0.5950247357715714
43,No,Travel_Rarely,415,415,-0.9602898684965813,Sales,25,3,Medical,3,Male,79,79,0.6448210937279185,2,3,Sales Executive,4,Divorced,10798,10798,0.9122999435589274,0,5268,5268,-1.2707748371416097,5,5.0,0.9234565269617766,No,13,3,3,1,18,18.0,0.8637188965978794,5,3,3.25,1,1,-0.9806804209460626,0.05555555555555555,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
20,Yes,Travel_Frequently,769,769,-0.08298623265198155,Sales,9,3,Marketing,4,Female,54,54,-0.5849233375034247,3,1,Sales Representative,4,Single,2323,2323,-0.8878440234423061,0,17205,17205,0.40629158857579317,1,1.0,-0.6778187248056703,Yes,14,3,2,0,2,2.0,-1.192629767111413,3,3,3.25,2,2,-0.8174557584840876,1.0,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
21,Yes,Travel_Rarely,1334,1334,1.3172300222977327,Research & Development,10,3,Life Sciences,3,Female,36,36,-1.470339327989992,2,1,Laboratory Technician,1,Single,1416,1416,-1.0804965990258009,0,17258,17258,0.4137377241679036,1,1.0,-0.6778187248056703,No,13,3,1,0,1,1.0,-1.3211515585932438,6,2,1.75,1,1,-0.9806804209460626,1.0,0,0.0,-1.1672900203551313,1,1.0,-0.3685898527395261,0,0.0,-1.1555414685244687
46,No,Travel_Rarely,1003,1003,0.49692634019444876,Research & Development,8,4,Life Sciences,4,Female,74,74,0.39887220748164987,2,2,Research Scientist,1,Divorced,4615,4615,-0.4010086284727689,0,21029,21029,0.9435372962027806,8,8.0,2.124412965787362,Yes,23,4,1,3,19,19.0,0.9922406880797102,2,3,2.25,16,16,1.4676895159835621,0.8421052631578947,13,13.0,2.42076085423071,1,1.0,-0.3685898527395261,7,7.0,0.8062670961106719
51,Yes,Travel_Rarely,1323,1323,1.2899691748562339,Research & Development,4,4,Life Sciences,1,Male,34,34,-1.5687188824884994,3,1,Research Scientist,3,Married,2461,2461,-0.8585319446875956,0,10332,10332,-0.5593176552841138,9,8.5,2.324572372258293,Yes,12,3,3,3,18,18.0,0.8637188965978794,2,4,2.75,10,10,0.48834154121171225,0.5555555555555556,0,0.0,-1.1672900203551313,2,2.0,-0.058265062621700905,7,7.0,0.8062670961106719
28,Yes,Non-Travel,1366,1366,1.3965343057639112,Research & Development,24,2,Technical Degree,2,Male,72,72,0.30049265298314237,2,3,Healthcare Representative,1,Single,8722,8722,0.4713443240315456,0,12355,12355,-0.27510006466450204,1,1.0,-0.6778187248056703,No,12,3,1,0,10,10.0,-0.16445543525676679,2,2,1.5,10,10,0.48834154121171225,1.0,7,7.0,0.7647373736526294,1,1.0,-0.3685898527395261,9,9.0,1.3667838288635692
26,No,Travel_Rarely,192,192,-1.5129415939015127,Research & Development,1,2,Medical,1,Male,59,59,-0.3389744512571561,2,1,Laboratory Technician,1,Married,3955,3955,-0.541196831212688,0,11141,11141,-0.445658717661145,1,1.0,-0.6778187248056703,No,16,3,1,2,6,6.0,-0.6785426011840899,2,3,1.5,5,5,-0.32778177109816264,0.8333333333333334,3,3.0,-0.339278280066091,1,1.0,-0.3685898527395261,3,3.0,-0.31476636939512276
30,No,Travel_Rarely,1176,1176,0.9256651226834762,Research & Development,20,3,Other,3,Male,85,85,0.9399597572234408,3,2,Manufacturing Director,1,Married,9957,9957,0.7336661882494244,0,9096,9096,-0.7329671570171046,0,0.0,-1.078137537747532,No,15,3,3,1,7,7.0,-0.5500208097022591,1,2,2.25,6,6,-0.1645571086361877,0.8571428571428571,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,2,2.0,-0.5950247357715714
41,No,Travel_Rarely,509,509,-0.7273335358146819,Research & Development,7,2,Technical Degree,2,Female,43,43,-1.1260108872452157,4,1,Research Scientist,3,Married,3376,3376,-0.6641801181617988,0,18863,18863,0.6392291887969085,1,1.0,-0.6778187248056703,No,13,3,3,0,10,10.0,-0.16445543525676679,3,3,2.75,10,10,0.48834154121171225,1.0,6,6.0,0.48873346022294933,0,0.0,-0.6789146428573514,8,8.0,1.0865254624871206
38,No,Travel_Rarely,330,330,-1.170941871453618,Research & Development,17,1,Life Sciences,3,Female,65,65,-0.04383578776163373,2,3,Healthcare Representative,3,Married,8823,8823,0.49279736717810896,0,24608,24608,1.4463621883568045,0,0.0,-1.078137537747532,No,18,3,1,1,20,20.0,1.120762479561541,4,2,2.25,19,18,1.794138840907512,0.95,9,9.0,1.3167452005119897,1,1.0,-0.3685898527395261,9,9.0,1.3667838288635692
40,No,Travel_Rarely,1492,1492,1.708794921911989,Research & Development,20,4,Technical Degree,1,Male,61,61,-0.24059489675864865,3,3,Healthcare Representative,4,Married,10322,10322,0.8111945124919554,0,26542,26542,1.718075890906646,4,4.0,0.5231377140199149,No,20,4,4,1,14,14.0,0.3496317306705563,6,3,3.0,11,11,0.6515662036736872,0.7857142857142857,10,10.0,1.5927491139416698,11,7.5,1.6485212830263376,1,1.0,-0.8752831021480201
27,No,Non-Travel,1277,1277,1.1759692673736022,Research & Development,8,5,Life Sciences,1,Male,87,87,1.0383393117219484,1,1,Laboratory Technician,3,Married,4621,4621,-0.3997341902660424,0,5869,5869,-1.1863384693895649,1,1.0,-0.6778187248056703,No,19,3,4,3,3,3.0,-1.0641079756295821,4,3,2.75,3,3,-0.6542310960221126,1.0,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
55,No,Travel_Frequently,1091,1091,0.7150131197264397,Research & Development,2,1,Life Sciences,4,Male,65,65,-0.04383578776163373,3,3,Manufacturing Director,2,Married,10976,10976,0.950108277025148,0,15813,15813,0.21072515943960946,3,3.0,0.12281890107805317,No,18,3,2,1,23,23.0,1.5063278540070333,4,3,2.75,3,3,-0.6542310960221126,0.13043478260869565,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
28,No,Travel_Rarely,857,857,0.13510054688000933,Research & Development,10,3,Other,3,Female,59,59,-0.3389744512571561,3,2,Research Scientist,3,Single,3660,3660,-0.603856709710076,0,7909,7909,-0.8997324956555026,3,3.0,0.12281890107805317,No,13,3,4,0,10,10.0,-0.16445543525676679,4,4,3.5,8,8,0.1618922162877623,0.8,7,7.0,0.7647373736526294,1,1.0,-0.3685898527395261,7,7.0,0.8062670961106719
44,Yes,Travel_Rarely,1376,1376,1.421316894347092,Human Resources,1,2,Medical,2,Male,91,91,1.2350984207189633,2,3,Human Resources,1,Married,10482,10482,0.8451795313379964,0,2326,2326,-1.684105609065929,9,8.5,2.324572372258293,No,14,3,4,1,24,24.0,1.6348496454888641,1,3,2.5,20,18,1.794138840907512,0.8333333333333334,6,6.0,0.48873346022294933,3,3.0,0.2520597274961243,6,6.0,0.5260087297342232
33,No,Travel_Rarely,654,654,-0.3679860013585605,Research & Development,5,3,Life Sciences,4,Male,34,34,-1.5687188824884994,2,3,Healthcare Representative,4,Divorced,7119,7119,0.13085691646777248,0,21214,21214,0.9695285242129774,4,4.0,0.5231377140199149,No,15,3,3,1,9,9.0,-0.29297722673859755,2,3,3.5,3,3,-0.6542310960221126,0.3333333333333333,2,2.0,-0.6152821934957711,1,1.0,-0.3685898527395261,2,2.0,-0.5950247357715714
35,Yes,Travel_Rarely,1204,1204,0.9950563707163824,Sales,4,3,Technical Degree,4,Male,86,86,0.9891495344726946,3,3,Sales Executive,1,Single,9582,9582,0.6540138003290159,0,10333,10333,-0.5591771621597345,0,0.0,-1.078137537747532,Yes,22,4,1,0,9,9.0,-0.29297722673859755,2,3,2.25,8,8,0.1618922162877623,0.8888888888888888,7,7.0,0.7647373736526294,4,4.0,0.5623845176139496,7,7.0,0.8062670961106719
33,Yes,Travel_Frequently,827,827,0.06075278113046698,Research & Development,29,4,Medical,1,Female,54,54,-0.5849233375034247,2,2,Research Scientist,3,Single,4508,4508,-0.4237361098260588,0,3129,3129,-1.5712896301892367,1,1.0,-0.6778187248056703,No,22,4,2,0,14,14.0,0.3496317306705563,4,3,2.25,13,13,0.9780155285976372,0.9285714285714286,7,7.0,0.7647373736526294,3,3.0,0.2520597274961243,8,8.0,1.0865254624871206
28,No,Travel_Rarely,895,895,0.2292743834960963,Research & Development,15,2,Life Sciences,1,Male,50,50,-0.7816824465004397,3,1,Laboratory Technician,3,Divorced,2207,2207,-0.9124831621056857,0,22482,22482,1.1476738059261102,1,1.0,-0.6778187248056703,No,16,3,4,1,4,4.0,-0.9355861841477514,5,2,2.5,4,4,-0.4910064335601377,1.0,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,2,2.0,-0.5950247357715714
34,No,Travel_Frequently,618,618,-0.45720332025801136,Research & Development,3,1,Life Sciences,1,Male,45,45,-1.0276313327467084,3,2,Healthcare Representative,4,Single,7756,7756,0.26615977274857316,0,22266,22266,1.1173272910601506,0,0.0,-1.078137537747532,No,17,3,3,0,7,7.0,-0.5500208097022591,1,2,2.5,6,6,-0.1645571086361877,0.8571428571428571,2,2.0,-0.6152821934957711,0,0.0,-0.6789146428573514,4,4.0,-0.03450800301867408
37,No,Travel_Rarely,309,309,-1.2229853074782975,Sales,10,4,Life Sciences,4,Female,88,88,1.0875290889712022,2,2,Sales Executive,4,Divorced,6694,6694,0.04058421015797612,0,24223,24223,1.3922723354707194,2,2.0,-0.27749991186380857,Yes,14,3,3,3,8,8.0,-0.42149901822042835,5,3,3.5,1,1,-0.9806804209460626,0.125,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
25,Yes,Travel_Rarely,1219,1219,1.0322302535911536,Research & Development,4,1,Technical Degree,4,Male,32,32,-1.6670984369870068,3,1,Laboratory Technician,4,Married,3691,3691,-0.5972721123086556,0,4605,4605,-1.36392177860518,1,1.0,-0.6778187248056703,Yes,15,3,2,1,7,7.0,-0.5500208097022591,3,4,3.5,7,7,-0.0013324461742127045,1.0,7,7.0,0.7647373736526294,5,5.0,0.8727093077317748,6,6.0,0.5260087297342232
26,Yes,Travel_Rarely,1330,1330,1.3073169868644603,Research & Development,21,3,Medical,1,Male,37,37,-1.4211495507407381,3,1,Laboratory Technician,3,Divorced,2377,2377,-0.8763740795817672,0,19373,19373,0.7108806822304241,1,1.0,-0.6778187248056703,No,20,4,3,1,1,1.0,-1.3211515585932438,0,2,2.25,1,1,-0.9806804209460626,1.0,1,1.0,-0.8912861069254512,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
33,Yes,Travel_Rarely,1017,1017,0.5316219642109018,Research & Development,25,3,Medical,1,Male,55,55,-0.5357335602541711,2,1,Research Scientist,2,Single,2313,2313,-0.8899680871201836,0,2993,2993,-1.590396695104841,4,4.0,0.5231377140199149,Yes,20,4,2,0,5,5.0,-0.8070643926659207,0,3,2.0,2,2,-0.8174557584840876,0.4,2,2.0,-0.6152821934957711,2,2.0,-0.058265062621700905,2,2.0,-0.5950247357715714
42,No,Travel_Rarely,469,469,-0.8264638901474051,Research & Development,2,2,Medical,4,Male,35,35,-1.5195291052392457,3,4,Manager,1,Married,17665,16581,2.140645968475521,1,14399,14399,0.012067881567078038,0,0.0,-1.078137537747532,No,17,3,4,1,23,23.0,1.5063278540070333,3,3,3.0,22,18,1.794138840907512,0.9565217391304348,6,6.0,0.48873346022294933,13,7.5,1.6485212830263376,7,7.0,0.8062670961106719
28,Yes,Travel_Frequently,1009,1009,0.5117958933443573,Research & Development,1,3,Medical,1,Male,45,45,-1.0276313327467084,2,1,Laboratory Technician,2,Divorced,2596,2596,-0.8298570850362486,0,7160,7160,-1.0049618458157048,1,1.0,-0.6778187248056703,No,15,3,1,2,1,1.0,-1.3211515585932438,2,3,1.75,1,1,-0.9806804209460626,1.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
50,Yes,Travel_Frequently,959,959,0.38788295042845333,Sales,1,4,Other,4,Male,81,81,0.743200648226426,3,2,Sales Executive,3,Single,4728,4728,-0.37700670891275245,0,17251,17251,0.41275427229724754,3,3.0,0.12281890107805317,Yes,14,3,4,0,5,5.0,-0.8070643926659207,4,3,3.5,0,0,-1.1439050834080375,0.0,0,0.0,-1.1672900203551313,0,0.0,-0.6789146428573514,0,0.0,-1.1555414685244687
